codigo_ibge_6,municipio,uf,codigo_ibge_7,label
231123,Potiretama,CE,2311231,Potiretama/CE — IBGE 2311231
231126,Quiterianópolis,CE,2311264,Quiterianópolis/CE — IBGE 2311264
231130,Quixadá,CE,2311306,Quixadá/CE — IBGE 2311306
231135,Quixelô,CE,2311355,Quixelô/CE — IBGE 2311355
231140,Quixeramobim,CE,2311405,Quixeramobim/CE — IBGE 2311405
231150,Quixeré,CE,2311504,Quixeré/CE — IBGE 2311504
231160,Redenção,CE,2311603,Redenção/CE — IBGE 2311603
231170,Reriutaba,CE,2311702,Reriutaba/CE — IBGE 2311702
231180,Russas,CE,2311801,Russas/CE — IBGE 2311801
231190,Saboeiro,CE,2311900,Saboeiro/CE — IBGE 2311900
231195,Salitre,CE,2311959,Salitre/CE — IBGE 2311959
231200,Santana do Acaraú,CE,2312007,Santana do Acaraú/CE — IBGE 2312007
231210,Santana do Cariri,CE,2312106,Santana do Cariri/CE — IBGE 2312106
231220,Santa Quitéria,CE,2312205,Santa Quitéria/CE — IBGE 2312205
231230,São Benedito,CE,2312304,São Benedito/CE — IBGE 2312304
231240,São Gonçalo do Amarante,CE,2312403,São Gonçalo do Amarante/CE — IBGE 2312403
231250,São João do Jaguaribe,CE,2312502,São João do Jaguaribe/CE — IBGE 2312502
231260,São Luís do Curu,CE,2312601,São Luís do Curu/CE — IBGE 2312601
231270,Senador Pompeu,CE,2312700,Senador Pompeu/CE — IBGE 2312700
231280,Senador Sá,CE,2312809,Senador Sá/CE — IBGE 2312809
231290,Sobral,CE,2312908,Sobral/CE — IBGE 2312908
231300,Solonópole,CE,2313005,Solonópole/CE — IBGE 2313005
231310,Tabuleiro do Norte,CE,2313104,Tabuleiro do Norte/CE — IBGE 2313104
231320,Tamboril,CE,2313203,Tamboril/CE — IBGE 2313203
231325,Tarrafas,CE,2313252,Tarrafas/CE — IBGE 2313252
231330,Tauá,CE,2313302,Tauá/CE — IBGE 2313302
231335,Tejuçuoca,CE,2313351,Tejuçuoca/CE — IBGE 2313351
231340,Tianguá,CE,2313401,Tianguá/CE — IBGE 2313401
231350,Trairi,CE,2313500,Trairi/CE — IBGE 2313500
231355,Tururu,CE,2313559,Tururu/CE — IBGE 2313559
231360,Ubajara,CE,2313609,Ubajara/CE — IBGE 2313609
231370,Umari,CE,2313708,Umari/CE — IBGE 2313708
231375,Umirim,CE,2313757,Umirim/CE — IBGE 2313757
231380,Uruburetama,CE,2313807,Uruburetama/CE — IBGE 2313807
231390,Uruoca,CE,2313906,Uruoca/CE — IBGE 2313906
231395,Varjota,CE,2313955,Varjota/CE — IBGE 2313955
231400,Várzea Alegre,CE,2314003,Várzea Alegre/CE — IBGE 2314003
231410,Viçosa do Ceará,CE,2314102,Viçosa do Ceará/CE — IBGE 2314102
240010,Acari,RN,2400109,Acari/RN — IBGE 2400109
240020,Açu,RN,2400208,Açu/RN — IBGE 2400208
240030,Afonso Bezerra,RN,2400307,Afonso Bezerra/RN — IBGE 2400307
240040,Água Nova,RN,2400406,Água Nova/RN — IBGE 2400406
240050,Alexandria,RN,2400505,Alexandria/RN — IBGE 2400505
240060,Almino Afonso,RN,2400604,Almino Afonso/RN — IBGE 2400604
240070,Alto do Rodrigues,RN,2400703,Alto do Rodrigues/RN — IBGE 2400703
240080,Angicos,RN,2400802,Angicos/RN — IBGE 2400802
240090,Antônio Martins,RN,2400901,Antônio Martins/RN — IBGE 2400901
240100,Apodi,RN,2401008,Apodi/RN — IBGE 2401008
240110,Areia Branca,RN,2401107,Areia Branca/RN — IBGE 2401107
240120,Arês,RN,2401206,Arês/RN — IBGE 2401206
240130,Campo Grande,RN,2401305,Campo Grande/RN — IBGE 2401305
240140,Baía Formosa,RN,2401404,Baía Formosa/RN — IBGE 2401404
240145,Baraúna,RN,2401453,Baraúna/RN — IBGE 2401453
240150,Barcelona,RN,2401503,Barcelona/RN — IBGE 2401503
240160,Bento Fernandes,RN,2401602,Bento Fernandes/RN — IBGE 2401602
240165,Bodó,RN,2401651,Bodó/RN — IBGE 2401651
240170,Bom Jesus,RN,2401701,Bom Jesus/RN — IBGE 2401701
240180,Brejinho,RN,2401800,Brejinho/RN — IBGE 2401800
240185,Caiçara do Norte,RN,2401859,Caiçara do Norte/RN — IBGE 2401859
240190,Caiçara do Rio do Vento,RN,2401909,Caiçara do Rio do Vento/RN — IBGE 2401909
240200,Caicó,RN,2402006,Caicó/RN — IBGE 2402006
240210,Campo Redondo,RN,2402105,Campo Redondo/RN — IBGE 2402105
240220,Canguaretama,RN,2402204,Canguaretama/RN — IBGE 2402204
240230,Caraúbas,RN,2402303,Caraúbas/RN — IBGE 2402303
240240,Carnaúba dos Dantas,RN,2402402,Carnaúba dos Dantas/RN — IBGE 2402402
240250,Carnaubais,RN,2402501,Carnaubais/RN — IBGE 2402501
240260,Ceará-Mirim,RN,2402600,Ceará-Mirim/RN — IBGE 2402600
240270,Cerro Corá,RN,2402709,Cerro Corá/RN — IBGE 2402709
240280,Coronel Ezequiel,RN,2402808,Coronel Ezequiel/RN — IBGE 2402808
240290,Coronel João Pessoa,RN,2402907,Coronel João Pessoa/RN — IBGE 2402907
240300,Cruzeta,RN,2403004,Cruzeta/RN — IBGE 2403004
240310,Currais Novos,RN,2403103,Currais Novos/RN — IBGE 2403103
240320,Doutor Severiano,RN,2403202,Doutor Severiano/RN — IBGE 2403202
240325,Parnamirim,RN,2403251,Parnamirim/RN — IBGE 2403251
240330,Encanto,RN,2403301,Encanto/RN — IBGE 2403301
240340,Equador,RN,2403400,Equador/RN — IBGE 2403400
240350,Espírito Santo,RN,2403509,Espírito Santo/RN — IBGE 2403509
240360,Extremoz,RN,2403608,Extremoz/RN — IBGE 2403608
240370,Felipe Guerra,RN,2403707,Felipe Guerra/RN — IBGE 2403707
240375,Fernando Pedroza,RN,2403756,Fernando Pedroza/RN — IBGE 2403756
240380,Florânia,RN,2403806,Florânia/RN — IBGE 2403806
240390,Francisco Dantas,RN,2403905,Francisco Dantas/RN — IBGE 2403905
240400,Frutuoso Gomes,RN,2404002,Frutuoso Gomes/RN — IBGE 2404002
240410,Galinhos,RN,2404101,Galinhos/RN — IBGE 2404101
240420,Goianinha,RN,2404200,Goianinha/RN — IBGE 2404200
240430,Governador Dix-Sept Rosado,RN,2404309,Governador Dix-Sept Rosado/RN — IBGE 2404309
240440,Grossos,RN,2404408,Grossos/RN — IBGE 2404408
240450,Guamaré,RN,2404507,Guamaré/RN — IBGE 2404507
240460,Ielmo Marinho,RN,2404606,Ielmo Marinho/RN — IBGE 2404606
240470,Ipanguaçu,RN,2404705,Ipanguaçu/RN — IBGE 2404705
240480,Ipueira,RN,2404804,Ipueira/RN — IBGE 2404804
240485,Itajá,RN,2404853,Itajá/RN — IBGE 2404853
240490,Itaú,RN,2404903,Itaú/RN — IBGE 2404903
240500,Jaçanã,RN,2405009,Jaçanã/RN — IBGE 2405009
240510,Jandaíra,RN,2405108,Jandaíra/RN — IBGE 2405108
240520,Janduís,RN,2405207,Janduís/RN — IBGE 2405207
240530,Januário Cicco,RN,2405306,Januário Cicco/RN — IBGE 2405306
240540,Japi,RN,2405405,Japi/RN — IBGE 2405405
240550,Jardim de Angicos,RN,2405504,Jardim de Angicos/RN — IBGE 2405504
240560,Jardim de Piranhas,RN,2405603,Jardim de Piranhas/RN — IBGE 2405603
240570,Jardim do Seridó,RN,2405702,Jardim do Seridó/RN — IBGE 2405702
240580,João Câmara,RN,2405801,João Câmara/RN — IBGE 2405801
240590,João Dias,RN,2405900,João Dias/RN — IBGE 2405900
240600,José da Penha,RN,2406007,José da Penha/RN — IBGE 2406007
240610,Jucurutu,RN,2406106,Jucurutu/RN — IBGE 2406106
240615,Jundiá,RN,2406155,Jundiá/RN — IBGE 2406155
240620,Lagoa d'Anta,RN,2406205,Lagoa d'Anta/RN — IBGE 2406205
240630,Lagoa de Pedras,RN,2406304,Lagoa de Pedras/RN — IBGE 2406304
240640,Lagoa de Velhos,RN,2406403,Lagoa de Velhos/RN — IBGE 2406403
240650,Lagoa Nova,RN,2406502,Lagoa Nova/RN — IBGE 2406502
240660,Lagoa Salgada,RN,2406601,Lagoa Salgada/RN — IBGE 2406601
240670,Lajes,RN,2406700,Lajes/RN — IBGE 2406700
240680,Lajes Pintadas,RN,2406809,Lajes Pintadas/RN — IBGE 2406809
240690,Lucrécia,RN,2406908,Lucrécia/RN — IBGE 2406908
240700,Luís Gomes,RN,2407005,Luís Gomes/RN — IBGE 2407005
240710,Macaíba,RN,2407104,Macaíba/RN — IBGE 2407104
240720,Macau,RN,2407203,Macau/RN — IBGE 2407203
240725,Major Sales,RN,2407252,Major Sales/RN — IBGE 2407252
240730,Marcelino Vieira,RN,2407302,Marcelino Vieira/RN — IBGE 2407302
240740,Martins,RN,2407401,Martins/RN — IBGE 2407401
240750,Maxaranguape,RN,2407500,Maxaranguape/RN — IBGE 2407500
240760,Messias Targino,RN,2407609,Messias Targino/RN — IBGE 2407609
240770,Montanhas,RN,2407708,Montanhas/RN — IBGE 2407708
240780,Monte Alegre,RN,2407807,Monte Alegre/RN — IBGE 2407807
240790,Monte das Gameleiras,RN,2407906,Monte das Gameleiras/RN — IBGE 2407906
240800,Mossoró,RN,2408003,Mossoró/RN — IBGE 2408003
240810,Natal,RN,2408102,Natal/RN — IBGE 2408102
240820,Nísia Floresta,RN,2408201,Nísia Floresta/RN — IBGE 2408201
240830,Nova Cruz,RN,2408300,Nova Cruz/RN — IBGE 2408300
240840,Olho d'Água do Borges,RN,2408409,Olho d'Água do Borges/RN — IBGE 2408409
240850,Ouro Branco,RN,2408508,Ouro Branco/RN — IBGE 2408508
240860,Paraná,RN,2408607,Paraná/RN — IBGE 2408607
240870,Paraú,RN,2408706,Paraú/RN — IBGE 2408706
240880,Parazinho,RN,2408805,Parazinho/RN — IBGE 2408805
240890,Parelhas,RN,2408904,Parelhas/RN — IBGE 2408904
240895,Rio do Fogo,RN,2408953,Rio do Fogo/RN — IBGE 2408953
240910,Passa e Fica,RN,2409100,Passa e Fica/RN — IBGE 2409100
240920,Passagem,RN,2409209,Passagem/RN — IBGE 2409209
240930,Patu,RN,2409308,Patu/RN — IBGE 2409308
240933,Santa Maria,RN,2409332,Santa Maria/RN — IBGE 2409332
240940,Pau dos Ferros,RN,2409407,Pau dos Ferros/RN — IBGE 2409407
240950,Pedra Grande,RN,2409506,Pedra Grande/RN — IBGE 2409506
240960,Pedra Preta,RN,2409605,Pedra Preta/RN — IBGE 2409605
240970,Pedro Avelino,RN,2409704,Pedro Avelino/RN — IBGE 2409704
240980,Pedro Velho,RN,2409803,Pedro Velho/RN — IBGE 2409803
240990,Pendências,RN,2409902,Pendências/RN — IBGE 2409902
241000,Pilões,RN,2410009,Pilões/RN — IBGE 2410009
241010,Poço Branco,RN,2410108,Poço Branco/RN — IBGE 2410108
241020,Portalegre,RN,2410207,Portalegre/RN — IBGE 2410207
241025,Porto do Mangue,RN,2410256,Porto do Mangue/RN — IBGE 2410256
241030,Serra Caiada,RN,2410306,Serra Caiada/RN — IBGE 2410306
241040,Pureza,RN,2410405,Pureza/RN — IBGE 2410405
241050,Rafael Fernandes,RN,2410504,Rafael Fernandes/RN — IBGE 2410504
241060,Rafael Godeiro,RN,2410603,Rafael Godeiro/RN — IBGE 2410603
241070,Riacho da Cruz,RN,2410702,Riacho da Cruz/RN — IBGE 2410702
241080,Riacho de Santana,RN,2410801,Riacho de Santana/RN — IBGE 2410801
241090,Riachuelo,RN,2410900,Riachuelo/RN — IBGE 2410900
241100,Rodolfo Fernandes,RN,2411007,Rodolfo Fernandes/RN — IBGE 2411007
241105,Tibau,RN,2411056,Tibau/RN — IBGE 2411056
241110,Ruy Barbosa,RN,2411106,Ruy Barbosa/RN — IBGE 2411106
241120,Santa Cruz,RN,2411205,Santa Cruz/RN — IBGE 2411205
241140,Santana do Matos,RN,2411403,Santana do Matos/RN — IBGE 2411403
241142,Santana do Seridó,RN,2411429,Santana do Seridó/RN — IBGE 2411429
241150,Santo Antônio,RN,2411502,Santo Antônio/RN — IBGE 2411502
241160,São Bento do Norte,RN,2411601,São Bento do Norte/RN — IBGE 2411601
241170,São Bento do Trairí,RN,2411700,São Bento do Trairí/RN — IBGE 2411700
241180,São Fernando,RN,2411809,São Fernando/RN — IBGE 2411809
241190,São Francisco do Oeste,RN,2411908,São Francisco do Oeste/RN — IBGE 2411908
241200,São Gonçalo do Amarante,RN,2412005,São Gonçalo do Amarante/RN — IBGE 2412005
241210,São João do Sabugi,RN,2412104,São João do Sabugi/RN — IBGE 2412104
241220,São José de Mipibu,RN,2412203,São José de Mipibu/RN — IBGE 2412203
241230,São José do Campestre,RN,2412302,São José do Campestre/RN — IBGE 2412302
241240,São José do Seridó,RN,2412401,São José do Seridó/RN — IBGE 2412401
241250,São Miguel,RN,2412500,São Miguel/RN — IBGE 2412500
241255,São Miguel do Gostoso,RN,2412559,São Miguel do Gostoso/RN — IBGE 2412559
241260,São Paulo do Potengi,RN,2412609,São Paulo do Potengi/RN — IBGE 2412609
241270,São Pedro,RN,2412708,São Pedro/RN — IBGE 2412708
241280,São Rafael,RN,2412807,São Rafael/RN — IBGE 2412807
241290,São Tomé,RN,2412906,São Tomé/RN — IBGE 2412906
241300,São Vicente,RN,2413003,São Vicente/RN — IBGE 2413003
241310,Senador Elói de Souza,RN,2413102,Senador Elói de Souza/RN — IBGE 2413102
241320,Senador Georgino Avelino,RN,2413201,Senador Georgino Avelino/RN — IBGE 2413201
241330,Serra de São Bento,RN,2413300,Serra de São Bento/RN — IBGE 2413300
241335,Serra do Mel,RN,2413359,Serra do Mel/RN — IBGE 2413359
241340,Serra Negra do Norte,RN,2413409,Serra Negra do Norte/RN — IBGE 2413409
241350,Serrinha,RN,2413508,Serrinha/RN — IBGE 2413508
241355,Serrinha dos Pintos,RN,2413557,Serrinha dos Pintos/RN — IBGE 2413557
241360,Severiano Melo,RN,2413607,Severiano Melo/RN — IBGE 2413607
241370,Sítio Novo,RN,2413706,Sítio Novo/RN — IBGE 2413706
241380,Taboleiro Grande,RN,2413805,Taboleiro Grande/RN — IBGE 2413805
241390,Taipu,RN,2413904,Taipu/RN — IBGE 2413904
241400,Tangará,RN,2414001,Tangará/RN — IBGE 2414001
241410,Tenente Ananias,RN,2414100,Tenente Ananias/RN — IBGE 2414100
241415,Tenente Laurentino Cruz,RN,2414159,Tenente Laurentino Cruz/RN — IBGE 2414159
241420,Tibau do Sul,RN,2414209,Tibau do Sul/RN — IBGE 2414209
241430,Timbaúba dos Batistas,RN,2414308,Timbaúba dos Batistas/RN — IBGE 2414308
241440,Touros,RN,2414407,Touros/RN — IBGE 2414407
241445,Triunfo Potiguar,RN,2414456,Triunfo Potiguar/RN — IBGE 2414456
241450,Umarizal,RN,2414506,Umarizal/RN — IBGE 2414506
241460,Upanema,RN,2414605,Upanema/RN — IBGE 2414605
241470,Várzea,RN,2414704,Várzea/RN — IBGE 2414704
241475,Venha-Ver,RN,2414753,Venha-Ver/RN — IBGE 2414753
241480,Vera Cruz,RN,2414803,Vera Cruz/RN — IBGE 2414803
241490,Viçosa,RN,2414902,Viçosa/RN — IBGE 2414902
241500,Vila Flor,RN,2415008,Vila Flor/RN — IBGE 2415008
250010,Água Branca,PB,2500106,Água Branca/PB — IBGE 2500106
250020,Aguiar,PB,2500205,Aguiar/PB — IBGE 2500205
250030,Alagoa Grande,PB,2500304,Alagoa Grande/PB — IBGE 2500304
250040,Alagoa Nova,PB,2500403,Alagoa Nova/PB — IBGE 2500403
250050,Alagoinha,PB,2500502,Alagoinha/PB — IBGE 2500502
250053,Alcantil,PB,2500536,Alcantil/PB — IBGE 2500536
250057,Algodão de Jandaíra,PB,2500577,Algodão de Jandaíra/PB — IBGE 2500577
250060,Alhandra,PB,2500601,Alhandra/PB — IBGE 2500601
250070,São João do Rio do Peixe,PB,2500700,São João do Rio do Peixe/PB — IBGE 2500700
250073,Amparo,PB,2500734,Amparo/PB — IBGE 2500734
250077,Aparecida,PB,2500775,Aparecida/PB — IBGE 2500775
250080,Araçagi,PB,2500809,Araçagi/PB — IBGE 2500809
250090,Arara,PB,2500908,Arara/PB — IBGE 2500908
250100,Araruna,PB,2501005,Araruna/PB — IBGE 2501005
250110,Areia,PB,2501104,Areia/PB — IBGE 2501104
250115,Areia de Baraúnas,PB,2501153,Areia de Baraúnas/PB — IBGE 2501153
250120,Areial,PB,2501203,Areial/PB — IBGE 2501203
250130,Aroeiras,PB,2501302,Aroeiras/PB — IBGE 2501302
250135,Assunção,PB,2501351,Assunção/PB — IBGE 2501351
250140,Baía da Traição,PB,2501401,Baía da Traição/PB — IBGE 2501401
250150,Bananeiras,PB,2501500,Bananeiras/PB — IBGE 2501500
250153,Baraúna,PB,2501534,Baraúna/PB — IBGE 2501534
250157,Barra de Santana,PB,2501575,Barra de Santana/PB — IBGE 2501575
250160,Barra de Santa Rosa,PB,2501609,Barra de Santa Rosa/PB — IBGE 2501609
250170,Barra de São Miguel,PB,2501708,Barra de São Miguel/PB — IBGE 2501708
250180,Bayeux,PB,2501807,Bayeux/PB — IBGE 2501807
250190,Belém,PB,2501906,Belém/PB — IBGE 2501906
250200,Belém do Brejo do Cruz,PB,2502003,Belém do Brejo do Cruz/PB — IBGE 2502003
250205,Bernardino Batista,PB,2502052,Bernardino Batista/PB — IBGE 2502052
250210,Boa Ventura,PB,2502102,Boa Ventura/PB — IBGE 2502102
250215,Boa Vista,PB,2502151,Boa Vista/PB — IBGE 2502151
250220,Bom Jesus,PB,2502201,Bom Jesus/PB — IBGE 2502201
250230,Bom Sucesso,PB,2502300,Bom Sucesso/PB — IBGE 2502300
250240,Bonito de Santa Fé,PB,2502409,Bonito de Santa Fé/PB — IBGE 2502409
250250,Boqueirão,PB,2502508,Boqueirão/PB — IBGE 2502508
250260,Igaracy,PB,2502607,Igaracy/PB — IBGE 2502607
250270,Borborema,PB,2502706,Borborema/PB — IBGE 2502706
250280,Brejo do Cruz,PB,2502805,Brejo do Cruz/PB — IBGE 2502805
250290,Brejo dos Santos,PB,2502904,Brejo dos Santos/PB — IBGE 2502904
250300,Caaporã,PB,2503001,Caaporã/PB — IBGE 2503001
250310,Cabaceiras,PB,2503100,Cabaceiras/PB — IBGE 2503100
250320,Cabedelo,PB,2503209,Cabedelo/PB — IBGE 2503209
250330,Cachoeira dos Índios,PB,2503308,Cachoeira dos Índios/PB — IBGE 2503308
250340,Cacimba de Areia,PB,2503407,Cacimba de Areia/PB — IBGE 2503407
250350,Cacimba de Dentro,PB,2503506,Cacimba de Dentro/PB — IBGE 2503506
250355,Cacimbas,PB,2503555,Cacimbas/PB — IBGE 2503555
250360,Caiçara,PB,2503605,Caiçara/PB — IBGE 2503605
250370,Cajazeiras,PB,2503704,Cajazeiras/PB — IBGE 2503704
250375,Cajazeirinhas,PB,2503753,Cajazeirinhas/PB — IBGE 2503753
250380,Caldas Brandão,PB,2503803,Caldas Brandão/PB — IBGE 2503803
250390,Camalaú,PB,2503902,Camalaú/PB — IBGE 2503902
250400,Campina Grande,PB,2504009,Campina Grande/PB — IBGE 2504009
250403,Capim,PB,2504033,Capim/PB — IBGE 2504033
250407,Caraúbas,PB,2504074,Caraúbas/PB — IBGE 2504074
250410,Carrapateira,PB,2504108,Carrapateira/PB — IBGE 2504108
250415,Casserengue,PB,2504157,Casserengue/PB — IBGE 2504157
250420,Catingueira,PB,2504207,Catingueira/PB — IBGE 2504207
250430,Catolé do Rocha,PB,2504306,Catolé do Rocha/PB — IBGE 2504306
250435,Caturité,PB,2504355,Caturité/PB — IBGE 2504355
250440,Conceição,PB,2504405,Conceição/PB — IBGE 2504405
250450,Condado,PB,2504504,Condado/PB — IBGE 2504504
250460,Conde,PB,2504603,Conde/PB — IBGE 2504603
250470,Congo,PB,2504702,Congo/PB — IBGE 2504702
250480,Coremas,PB,2504801,Coremas/PB — IBGE 2504801
250485,Coxixola,PB,2504850,Coxixola/PB — IBGE 2504850
250490,Cruz do Espírito Santo,PB,2504900,Cruz do Espírito Santo/PB — IBGE 2504900
250500,Cubati,PB,2505006,Cubati/PB — IBGE 2505006
250510,Cuité,PB,2505105,Cuité/PB — IBGE 2505105
250520,Cuitegi,PB,2505204,Cuitegi/PB — IBGE 2505204
250523,Cuité de Mamanguape,PB,2505238,Cuité de Mamanguape/PB — IBGE 2505238
250527,Curral de Cima,PB,2505279,Curral de Cima/PB — IBGE 2505279
250530,Curral Velho,PB,2505303,Curral Velho/PB — IBGE 2505303
250535,Damião,PB,2505352,Damião/PB — IBGE 2505352
250540,Desterro,PB,2505402,Desterro/PB — IBGE 2505402
250550,Vista Serrana,PB,2505501,Vista Serrana/PB — IBGE 2505501
250560,Diamante,PB,2505600,Diamante/PB — IBGE 2505600
250570,Dona Inês,PB,2505709,Dona Inês/PB — IBGE 2505709
250580,Duas Estradas,PB,2505808,Duas Estradas/PB — IBGE 2505808
250590,Emas,PB,2505907,Emas/PB — IBGE 2505907
250600,Esperança,PB,2506004,Esperança/PB — IBGE 2506004
250610,Fagundes,PB,2506103,Fagundes/PB — IBGE 2506103
250620,Frei Martinho,PB,2506202,Frei Martinho/PB — IBGE 2506202
250625,Gado Bravo,PB,2506251,Gado Bravo/PB — IBGE 2506251
250630,Guarabira,PB,2506301,Guarabira/PB — IBGE 2506301
250640,Gurinhém,PB,2506400,Gurinhém/PB — IBGE 2506400
250650,Gurjão,PB,2506509,Gurjão/PB — IBGE 2506509
250660,Ibiara,PB,2506608,Ibiara/PB — IBGE 2506608
250670,Imaculada,PB,2506707,Imaculada/PB — IBGE 2506707
250680,Ingá,PB,2506806,Ingá/PB — IBGE 2506806
250690,Itabaiana,PB,2506905,Itabaiana/PB — IBGE 2506905
250700,Itaporanga,PB,2507002,Itaporanga/PB — IBGE 2507002
250710,Itapororoca,PB,2507101,Itapororoca/PB — IBGE 2507101
250720,Itatuba,PB,2507200,Itatuba/PB — IBGE 2507200
250730,Jacaraú,PB,2507309,Jacaraú/PB — IBGE 2507309
250740,Jericó,PB,2507408,Jericó/PB — IBGE 2507408
250750,João Pessoa,PB,2507507,João Pessoa/PB — IBGE 2507507
250760,Juarez Távora,PB,2507606,Juarez Távora/PB — IBGE 2507606
250770,Juazeirinho,PB,2507705,Juazeirinho/PB — IBGE 2507705
250780,Junco do Seridó,PB,2507804,Junco do Seridó/PB — IBGE 2507804
250790,Juripiranga,PB,2507903,Juripiranga/PB — IBGE 2507903
250800,Juru,PB,2508000,Juru/PB — IBGE 2508000
250810,Lagoa,PB,2508109,Lagoa/PB — IBGE 2508109
250820,Lagoa de Dentro,PB,2508208,Lagoa de Dentro/PB — IBGE 2508208
250830,Lagoa Seca,PB,2508307,Lagoa Seca/PB — IBGE 2508307
250840,Lastro,PB,2508406,Lastro/PB — IBGE 2508406
250850,Livramento,PB,2508505,Livramento/PB — IBGE 2508505
250855,Logradouro,PB,2508554,Logradouro/PB — IBGE 2508554
250860,Lucena,PB,2508604,Lucena/PB — IBGE 2508604
250870,Mãe d'Água,PB,2508703,Mãe d'Água/PB — IBGE 2508703
250880,Malta,PB,2508802,Malta/PB — IBGE 2508802
250890,Mamanguape,PB,2508901,Mamanguape/PB — IBGE 2508901
250900,Manaíra,PB,2509008,Manaíra/PB — IBGE 2509008
250905,Marcação,PB,2509057,Marcação/PB — IBGE 2509057
250910,Mari,PB,2509107,Mari/PB — IBGE 2509107
250915,Marizópolis,PB,2509156,Marizópolis/PB — IBGE 2509156
250920,Massaranduba,PB,2509206,Massaranduba/PB — IBGE 2509206
250930,Mataraca,PB,2509305,Mataraca/PB — IBGE 2509305
250933,Matinhas,PB,2509339,Matinhas/PB — IBGE 2509339
250937,Mato Grosso,PB,2509370,Mato Grosso/PB — IBGE 2509370
250939,Maturéia,PB,2509396,Maturéia/PB — IBGE 2509396
